"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2134
1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,3293.49138435097,0,0,0,0,0,0,0.000250307088891209,0,0,0,0,0,0,0,0,0,0,NA,10485
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,4146.17014846922,0,0,0,0,0,0.0490448838076466,0,0,0,0,0,0,0,0,0,0,NA,17126
1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,2,0,4146.17265830346,0,0,0,0,0,0.0358864007860836,0,0,0,0,0,0,0,0,0,0,NA,18923
0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,2,0,4.76807587530861e-10,0,0,4320.68968217845,0,0,0,0,0,29176.0695494724,0,0,0,0,0,0,0,NA,24338
1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,2,0,0,0,0,4309.43725976942,0,0,0,0,0,29287.0448820085,0,0,0,0,0,0,0,NA,24409
0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0,NA,26920
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,4146.16975176706,0,0,0,0,0,0.051124701880482,0,0,0,0,0,0,0,0,0,0,NA,33158
1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2,0,5.14286800304794e-10,0,0,4320.7826950617,0,0,0.000724613966534928,0,0,29175.1438580356,0,0,0,0,0,0,0,NA,40947
1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,4146.1725694622,0,0,0,0,0,0.0363521750827486,0,0,0,0,0,0,0,0,0,0,NA,41187
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,2,0,6.71533130499512e-10,0,0,4321.12210915274,0,0,0.000738800967522585,0,0,29171.7959360905,0,0,0,0,0,0,0,NA,42171
0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,6.16199342381441,0,0,0,0,0,3183.32155960063,0,0,0,0,NA,47552
1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,2,0,4146.17266423679,0,0,0,0,0,0.0358552936896677,0,0,0,0,0,0,0,0,0,0,NA,53955
0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,55860
1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,2,0,0,0,0,4309.38146361617,0,0,0,0,0,29287.5951095819,0,0,0,0,0,0,0,NA,62745
0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,2,0,0,0,0,4311.05855568881,0,0,0.000423894150446675,0,0,29271.0515794142,0,0,0,0,0,0,0,NA,64728
1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.98687535565934e-05,0,0,0,0,0,0,0,0,21699.9742844887,0,NA,68021
1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,97.5824970083396,0,0,0,0,0,21699.6935853523,0,NA,69399
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000120709452286937,0,0,0,0,0,0,0,0,21699.9742804217,0,NA,69772
0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,185.699388090238,0,0,0,0,0,21699.4400510457,0,NA,71016
0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,100.321377545358,0,0,0,0,0,21699.6857056582,0,NA,71190
